GEOG,2000_POP,2010_POP,TOT_POP,UND19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,MedIncFam_Hcost,MedIncFam_Tcost,MedIncFam_HTcost,Ret_Hcost,Ret_Tcost,Ret_HTcost,SPFam_Hcost,SPFam_Tcost,SPFam_HTcost,ModIncFam_Hcost,ModIncFam_Tcost,ModIncFam_HTcost,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,WALKSCORE,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,ONLY_ENGLISH,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV
Portage Park,65340,64124,64517.0,15160.0,14457.0,14215.0,13346.0,4123.0,2223.0,995.0,37.88356612832824,31774.0,27575.0,862.0,2946.0,1360.0,64438.0,52346.0,37243.0,34296.0,2939.0,15104.0,911.0,32755.0,21967.0,3636.0,5994.0,798.0,360.0,N/A,3016.0,8990.0,7893.0,2816.0,44832.0,7462.0,12802.0,8808.0,3622.0,8117.0,4022.0,4609.0,5177.0,4382.0,3051.0,3103.0,2392.0,58294.61457233368,22714.0,12809.0,9905.0,2159.0,24873.0,10605.0,268.0,5791.0,4103.0,4019.0,5.780448483071963,522.0,2520.0,6943.0,14889.0,,4010.0,9363.0,7077.0,3202.0,1221.0,1658.0,6851.0,3951.0,256.0,256772.50803858522,25907.0,Health Care,Retail Trade,Manufacturing,Accommodation and Food Service,Education,3287.0,2848.0,2648.0,2368.0,2137.0,8076.0,Retail Trade,Health Care,Accommodation and Food Service,Administration,Finance,2011.0,1881.0,747.0,632.0,510.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Portage Park,11801.0,3841.0,1506.0,983.0,982.0,Outside of Chicago,Portage Park,Dunning,Belmont Cragin,Irving Park,3750.0,982.0,351.0,335.0,185.0,,,,,,,,,,,,,,,,15569,,,,,,,,,,1.144386678,2529.754309269443,936.151451836375600,0.37005627321442247,401.264544930491470,0.1586179904744864,42.144648466496250,0.016659581648728182,145.721532182501820,0.057603037436700366,90.090488206377074,0.03561234696834805,21.744740678463423,0.00859559388782818,811.887237097850970,0.32093521261055286,n/a,n/a,70.060843558987926,0.027694722488374967,10.688822311898685,0.004225241270558588,6062.0,6505.0,4150.0,5996.0,15298.0,1726.0,7415.0,2928.0,37.0,150.0,2741.0,6235.0,633.0,1581.0,4022.0,4331.0,1700.0,1247.0,1385.0,8449.0,5690.0,2055.0,704.0,39822.0,20830.0,60652.0,25252.0,35400.0,14882.0,25252.0,21290.0,8233.0,180.0,1709.0,759.0,131.0,416.0,2367.0,316.0,45418,15022,336,2467,2097,,,,,,,,,,,,,,,,,,
Pullman,8921,7325,6620.0,1568.0,1288.0,1378.0,1301.0,672.0,329.0,84.0,40.675453047775946,633.0,335.0,5474.0,43.0,135.0,6620.0,5344.0,3435.0,2739.0,696.0,1909.0,58.0,2570.0,1467.0,206.0,824.0,73.0,0.0,N/A,749.0,1464.0,600.0,154.0,4670.0,597.0,1195.0,1401.0,324.0,799.0,354.0,1086.0,912.0,370.0,301.0,245.0,53.0,37165.49295774648,2967.0,1369.0,1598.0,502.0,3469.0,1024.0,1509.0,283.0,353.0,293.0,5.568235294117647,14.0,358.0,1525.0,1572.0,,502.0,1526.0,1104.0,273.0,64.0,909.0,411.0,23.0,26.0,126614.58333333333,2919.0,Health Care,Education,Retail Trade,Administration,Accommodation and Food Service,513.0,351.0,318.0,292.0,249.0,2547.0,Transportation,Wholesale Trade,Manufacturing,Education,Retail Trade,515.0,498.0,487.0,367.0,360.0,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,1202.0,586.0,164.0,103.0,50.0,Outside of Chicago,East Side,Roseland,Auburn Gresham,Chatham,1237.0,94.0,75.0,59.0,58.0,,,,,,,,,,,,,,,,13259,,,,,,,,,,2.444082492,1354.4893302414346,139.514087174996890,0.10300124486778263,78.205518068743885,0.05773800968576396,2.180721407390549,0.0016099952644158817,55.892250810930612,0.04126444525108806,164.389415616313300,0.12136634224133111,255.756464621322660,0.1888213210034919,445.248705833155780,0.32872071849675716,n/a,n/a,2.759426902284756,0.0020372452116643063,210.542739806296140,0.155440677977705,1250.0,970.0,349.0,398.0,1670.0,572.0,1297.0,795.0,18.0,42.0,735.0,1072.0,255.0,357.0,460.0,370.0,218.0,123.0,29.0,593.0,518.0,61.0,14.0,5931.0,238.0,6169.0,5706.0,463.0,271.0,5706.0,315.0,0.0,11.0,0.0,0.0,0.0,13.0,98.0,26.0,757,795,7262,15,92,,,,,,,,,,,,,,,,,,
Riverdale,9809,6482,7382.0,3494.0,1731.0,1073.0,733.0,223.0,69.0,59.0,21.295964125560538,135.0,265.0,6926.0,26.0,30.0,7333.0,4555.0,2575.0,1624.0,951.0,1980.0,27.0,1543.0,737.0,122.0,571.0,89.0,24.0,N/A,1172.0,935.0,207.0,95.0,3218.0,778.0,854.0,1146.0,279.0,106.0,55.0,1638.0,548.0,114.0,61.0,40.0,8.0,14286.764705882353,2409.0,251.0,2158.0,903.0,3312.0,605.0,1582.0,75.0,106.0,944.0,5.026678141135973,27.0,218.0,2705.0,362.0,,419.0,1324.0,1275.0,247.0,47.0,242.0,9.0,0.0,0.0,56875.0,1739.0,Health Care,Administration,Retail Trade,Accommodation and Food Service,Transportation,396.0,231.0,184.0,174.0,152.0,1074.0,Manufacturing,Utilities,Transportation,Health Care,Professional,292.0,257.0,190.0,83.0,83.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Roseland,787.0,166.0,100.0,84.0,42.0,Outside of Chicago,Roseland,Riverdale,East Side,Auburn Gresham,783.0,21.0,18.0,17.0,16.0,,,,,,,,,,,,,2494,1430,1188,9844,29671001,59308087,10789943,21798397,5590195,0,0,97486622,,3.995499503,2258.712054038908,222.463742071374550,0.09849141313678156,49.856782594811925,0.022073102459280146,0.834437822144472,0.00036943080932001716,28.729125681396436,0.01271925105726715,58.487785987594791,0.02589430816690869,252.313617480759180,0.11170685392570757,1143.900386808742000,0.5064392270645037,6.084900240831962,0.002693968994388315,269.400979455704540,0.11927194481207826,226.640295895547580,0.10034049957376441,579.0,644.0,612.0,574.0,1756.0,1088.0,653.0,1167.0,287.0,152.0,728.0,705.0,234.0,244.0,227.0,114.0,75.0,21.0,18.0,101.0,92.0,9.0,0.0,6247.0,155.0,6402.0,6165.0,237.0,125.0,6165.0,211.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,66,160,9479,7,97,6116,3179,3477,1322,961,27.5,4987,2858,2129,454,5441,1439,2306,2853,577,778,174,8127
Rogers Park,63484,54991,55500.0,12092.0,16967.0,12526.0,9130.0,2718.0,1268.0,799.0,33.850342525909014,23604.0,12383.0,14455.0,3205.0,1853.0,52018.0,46264.0,32270.0,29377.0,2860.0,13994.0,1582.0,27375.0,10492.0,1757.0,11792.0,2764.0,570.0,N/A,8981.0,11293.0,3468.0,516.0,38014.0,5708.0,7175.0,6986.0,1825.0,9693.0,6627.0,8558.0,6268.0,4048.0,2167.0,1944.0,1273.0,37549.14809960681,24258.0,5793.0,18465.0,3275.0,27533.0,1665.0,507.0,873.0,2578.0,21896.0,4.409854340071344,1144.0,3603.0,7285.0,15501.0,,13956.0,8690.0,3662.0,811.0,414.0,1979.0,2378.0,956.0,444.0,188286.1635220126,23090.0,Health Care,Education,Accommodation and Food Service,Retail Trade,Professional,3724.0,2577.0,2524.0,2251.0,2219.0,7348.0,Health Care,Manufacturing,Accommodation and Food Service,Retail Trade,Transportation,2794.0,1621.0,740.0,608.0,482.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Rogers Park,9193.0,3840.0,2375.0,1055.0,889.0,Outside of Chicago,Rogers Park,West Ridge,Edgewater,Uptown,3085.0,889.0,646.0,293.0,189.0,,,,,,,,,,,,,,,,9001,,,,,,,,,,1.39357587,1175.9211142282702,145.870078559173550,0.12404750352229597,372.637649178178040,0.31689000619971985,21.812790366273951,0.01854953542575786,60.757464986861741,0.051667976917597454,80.279743968382391,0.06826966791991666,49.885075608477145,0.04242212764519971,371.123579998776560,0.31560244603851373,n/a,n/a,69.048628581174853,0.05871875906105306,4.506102980971940,0.00383197726994569,11176.0,7394.0,2228.0,3460.0,9762.0,1819.0,14496.0,6142.0,168.0,531.0,5443.0,8009.0,357.0,2031.0,5621.0,4040.0,1488.0,1979.0,573.0,5375.0,3939.0,1055.0,381.0,37641.0,14518.0,52159.0,32664.0,19495.0,8197.0,32664.0,10915.0,1265.0,447.0,350.0,316.0,100.0,662.0,2896.0,2544.0,20170,17639,18767,4063,2845,,,,,,,,,,,,,,,,,,
Roseland,52723,44619,42327.0,11388.0,7752.0,7207.0,8499.0,4097.0,2586.0,798.0,39.55948625506985,417.0,396.0,40798.0,169.0,547.0,41707.0,33820.0,18605.0,13757.0,4821.0,15215.0,414.0,13055.0,7414.0,1033.0,4175.0,370.0,63.0,N/A,3733.0,6218.0,3587.0,954.0,27966.0,4252.0,6942.0,8695.0,2531.0,3448.0,2098.0,5332.0,3703.0,2234.0,1399.0,1363.0,461.0,37067.43002544529,14492.0,7943.0,6549.0,3402.0,17894.0,10693.0,1335.0,2421.0,1475.0,1883.0,6.2243011226062075,871.0,1435.0,9294.0,6294.0,,1723.0,5589.0,6725.0,2606.0,1251.0,5194.0,2441.0,145.0,119.0,126030.43143297381,12887.0,Health Care,Education,Administration,Retail Trade,Transportation,2516.0,1456.0,1374.0,1206.0,1104.0,3448.0,Health Care,Administration,Accommodation and Food Service,Retail Trade,Education,1151.0,1123.0,339.0,311.0,142.0,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,4878.0,2712.0,741.0,695.0,185.0,Outside of Chicago,Roseland,West Pullman,Auburn Gresham,Chatham,1764.0,178.0,139.0,91.0,74.0,,,,,,,,,,,,,,,,13634,,,,,,,,,,2.053183391,3083.4184235694365,1138.096105914456100,0.36910206451869404,182.021102302118040,0.059032241913961905,15.566131469926736,0.00504833575324721,71.914512783054519,0.023322982127026607,322.040784754649390,0.10444277763049996,10.646760795430048,0.003452908211888126,1124.944384166133900,0.3648367589578946,n/a,n/a,70.255170495034207,0.022784831911883432,147.933470888633650,0.047977098974904105,4528.0,4069.0,2357.0,3538.0,9568.0,2365.0,4924.0,3661.0,59.0,193.0,3409.0,4717.0,772.0,1030.0,2915.0,2166.0,911.0,846.0,409.0,3219.0,2526.0,624.0,69.0,39190.0,890.0,40080.0,38492.0,1588.0,411.0,38492.0,669.0,54.0,31.0,58.0,39.0,15.0,59.0,495.0,168.0,276,363,51568,31,485,,,,,,,,,,,,,,,,,,
South Chicago,38596,31198,27601.0,8299.0,5179.0,4987.0,5125.0,2091.0,1600.0,320.0,36.04843953185956,672.0,5810.0,20826.0,16.0,277.0,27429.0,21079.0,12597.0,9818.0,2779.0,8482.0,303.0,9193.0,5085.0,610.0,3111.0,226.0,161.0,N/A,3519.0,4147.0,2050.0,509.0,17148.0,3450.0,5356.0,4446.0,1262.0,1763.0,871.0,4584.0,2728.0,1485.0,707.0,526.0,195.0,28824.167872648337,10225.0,3912.0,6313.0,3865.0,14090.0,4157.0,228.0,3626.0,2870.0,3193.0,5.68078626799557,372.0,988.0,5498.0,7232.0,,2476.0,4659.0,4921.0,1415.0,619.0,2644.0,1042.0,80.0,90.0,115100.88272383355,8434.0,Health Care,Administration,Retail Trade,Accommodation and Food Service,Education,1569.0,918.0,902.0,814.0,765.0,3001.0,Health Care,Accommodation and Food Service,Retail Trade,Construction,Education,1174.0,657.0,380.0,153.0,143.0,Outside of Chicago,The Loop,Near North Side,Near West Side,South Chicago,3192.0,1489.0,550.0,456.0,215.0,Outside of Chicago,South Chicago,East Side,South Shore,South Deering,1450.0,215.0,200.0,88.0,77.0,,,,,,,,,,,,,,,,11994,,,,,,,,,,2.463540364,2140.676044258138,367.155135619273660,0.1715136377613424,271.262868734723160,0.12671831847809117,24.123320569176428,0.011269019725745791,65.836023916323967,0.030754781459302858,73.270972317600126,0.034227959206687225,34.467409670743763,0.01610117970124182,631.832549854019820,0.29515561289563763,n/a,n/a,62.891463197767116,0.02937925304786716,609.836300378510260,0.28488023772408405,3531.0,2695.0,1835.0,2164.0,6268.0,2091.0,3957.0,3370.0,134.0,271.0,2965.0,3508.0,642.0,876.0,1990.0,1465.0,690.0,482.0,293.0,1407.0,1191.0,173.0,43.0,22536.0,2792.0,25328.0,19928.0,5400.0,2274.0,19928.0,4518.0,58.0,16.0,0.0,14.0,0.0,0.0,402.0,392.0,1135,10565,26253,49,594,,,,,,,,,,,,,,,,,,
South Deering,16990,15109,14635.0,4549.0,2697.0,2351.0,2644.0,1479.0,692.0,223.0,35.59583333333333,781.0,4139.0,9575.0,1.0,139.0,14548.0,11049.0,6322.0,4717.0,1605.0,4727.0,150.0,4422.0,2876.0,521.0,912.0,91.0,22.0,N/A,1078.0,2238.0,1222.0,474.0,9345.0,1906.0,3222.0,2555.0,591.0,613.0,458.0,2005.0,1364.0,928.0,393.0,250.0,72.0,34077.66990291262,5012.0,2915.0,2097.0,758.0,5770.0,2678.0,1670.0,596.0,335.0,461.0,5.969005847953216,8.0,481.0,3604.0,1677.0,,431.0,2159.0,2315.0,670.0,195.0,2481.0,356.0,23.0,39.0,97134.14634146342,4586.0,Health Care,Education,Administration,Retail Trade,Accommodation and Food Service,777.0,464.0,436.0,421.0,417.0,6725.0,Manufacturing,Transportation,Wholesale Trade,Administration,Retail Trade,4387.0,516.0,410.0,377.0,321.0,Outside of Chicago,The Loop,Near North Side,Near West Side,South Deering,1670.0,872.0,326.0,244.0,123.0,Outside of Chicago,East Side,South Deering,Roseland,West Pullman,4956.0,128.0,123.0,94.0,92.0,,,,,,,,,,,,,,,,14866,,,,,,,,,,2.224320871,6974.220836615903,417.031497909945360,0.059796141774068244,63.417774266448312,0.009093169796616375,8.325779503666613,0.001193793500193568,63.868872092939739,0.009157850545485565,40.478823161414532,0.005804063867449321,646.243198786891300,0.09266170571972704,4541.853750802848500,0.6512345761919821,n/a,n/a,553.101200341572390,0.0793065223053581,639.899939750176600,0.09175217629911972,1564.0,1320.0,920.0,1208.0,3343.0,844.0,1669.0,1447.0,175.0,251.0,1021.0,1651.0,353.0,377.0,921.0,928.0,536.0,258.0,134.0,715.0,688.0,27.0,0.0,11981.0,1775.0,13756.0,10216.0,3540.0,1456.0,10216.0,3119.0,149.0,0.0,0.0,0.0,0.0,1.0,207.0,64.0,1287,5176,10335,8,184,,,,,,,,,,,,,,,,,,
South Lawndale,91071,79288,73983.0,24104.0,19794.0,15470.0,9753.0,2906.0,1434.0,522.0,29.227062163777646,2545.0,62126.0,8831.0,201.0,280.0,65442.0,54964.0,28415.0,25683.0,2732.0,26549.0,724.0,24658.0,12472.0,5566.0,4234.0,2056.0,330.0,N/A,4159.0,7883.0,4407.0,1471.0,42649.0,21173.0,11936.0,4873.0,1692.0,2190.0,785.0,7069.0,5870.0,2755.0,980.0,1037.0,209.0,31766.323024054982,17920.0,6425.0,11495.0,3289.0,21209.0,3781.0,415.0,8020.0,6098.0,2821.0,4.943827374754136,174.0,1073.0,2278.0,17684.0,,2502.0,11002.0,5550.0,1385.0,770.0,3439.0,2818.0,146.0,22.0,142948.3188044832,16572.0,Manufacturing,Administration,Retail Trade,Accommodation and Food Service,Health Care,2716.0,2187.0,1907.0,1711.0,1686.0,11831.0,Manufacturing,Health Care,Transportation,Accommodation and Food Service,Retail Trade,2512.0,2298.0,1395.0,1168.0,1157.0,Outside of Chicago,The Loop,South Lawndale,Near West Side,Near North Side,7151.0,1775.0,858.0,850.0,764.0,Outside of Chicago,South Lawndale,Brighton Park,West Lawn,Chicago Lawn,5694.0,858.0,228.0,219.0,202.0,,,,,,,,,,,,,,,,11173,,,,,,,,,,1.370382396,2938.4365878586214,238.113976437161280,0.08103424025586554,437.047747543628590,0.14873478956444866,42.993712342303802,0.014631492311234583,107.556341285066680,0.03660325416906414,318.165580611106800,0.10827716409662909,488.645274815827520,0.16629430658291885,1057.503448151896500,0.3598864282188065,n/a,n/a,25.729539467265443,0.008756200345985952,222.680967204365000,0.07578212445504677,3139.0,3473.0,3086.0,8222.0,13874.0,3457.0,4046.0,4775.0,61.0,345.0,4369.0,7647.0,904.0,2455.0,4288.0,2735.0,1562.0,540.0,633.0,2167.0,1759.0,321.0,87.0,39441.0,28400.0,67841.0,14954.0,52887.0,25033.0,14954.0,52409.0,141.0,0.0,57.0,50.0,41.0,19.0,164.0,6.0,3210,75613,11759,116,373,,,,,,,,,,,,,,,,,,
South Shore,61556,52010,50768.0,13610.0,10453.0,10059.0,9875.0,3650.0,2304.0,817.0,36.950679267572355,1467.0,924.0,47326.0,258.0,793.0,49719.0,40047.0,23117.0,18373.0,4744.0,16930.0,597.0,17466.0,8095.0,1259.0,7414.0,503.0,194.0,N/A,9785.0,9344.0,2965.0,723.0,33174.0,3926.0,7955.0,10283.0,2847.0,4841.0,3322.0,11323.0,5134.0,2769.0,1744.0,1192.0,599.0,25259.710930442638,22761.0,5019.0,17742.0,6391.0,29152.0,3683.0,695.0,2466.0,5118.0,17169.0,5.053644914756026,986.0,3159.0,12487.0,12520.0,,10807.0,9783.0,6187.0,1503.0,872.0,2336.0,1830.0,638.0,209.0,156976.26841243863,15916.0,Health Care,Administration,Education,Retail Trade,Accommodation and Food Service,3032.0,1823.0,1675.0,1599.0,1415.0,3287.0,Health Care,Retail Trade,Other Service,Administration,Construction,1217.0,639.0,372.0,278.0,184.0,Outside of Chicago,The Loop,Near North Side,Near West Side,South Shore,5111.0,3138.0,1391.0,1007.0,387.0,Outside of Chicago,South Shore,Greater Grand Crossing,Roseland,Auburn Gresham,1191.0,387.0,122.0,95.0,92.0,,,,,,,,,,,,,,,,9846,,,,,,,,,,4.046043422,1877.0445229733596,373.164647994614030,0.19880436687963968,465.681463922867810,0.24809292386160256,19.642609239702281,0.010464647481343235,94.499466092584257,0.05034481864228293,72.087057953777304,0.03840455411232695,14.506622071712286,0.007728437921511239,610.504027997609910,0.32524749441240325,0.071970940517128,3.8342692267694e-05,144.726130963907560,0.07710319557825514,82.160525796067105,0.04377121841836737,11438.0,5051.0,3187.0,3085.0,10209.0,3862.0,12552.0,8448.0,93.0,503.0,7852.0,6546.0,643.0,1901.0,4002.0,2717.0,1286.0,955.0,477.0,3525.0,2350.0,884.0,291.0,45309.0,1653.0,46962.0,44314.0,2648.0,1039.0,44314.0,1056.0,38.0,31.0,96.0,20.0,38.0,113.0,467.0,788.0,703,636,59405,85,727,,,,,,,,,,,,,,,,,,
The Loop,16388,29283,35010.0,5279.0,14266.0,6812.0,5493.0,1932.0,1112.0,116.0,32.92176039119804,21691.0,2115.0,4003.0,6162.0,1039.0,31013.0,32743.0,23319.0,22051.0,1172.0,9424.0,1765.0,20101.0,4957.0,766.0,4921.0,8896.0,561.0,N/A,8009.0,8978.0,1493.0,92.0,26192.0,422.0,1422.0,2831.0,1089.0,10479.0,9949.0,3120.0,1760.0,2245.0,2351.0,3460.0,5636.0,97979.58315610379,18572.0,7484.0,11088.0,3528.0,22100.0,413.0,145.0,73.0,26.0,21443.0,3.7435034334186077,9172.0,6924.0,2383.0,3621.0,,11111.0,8354.0,2372.0,188.0,75.0,423.0,1806.0,2991.0,1677.0,357605.10155880963,16754.0,Professional,Finance,Education,Health Care,Administration,3594.0,2290.0,1695.0,1688.0,1070.0,396049.0,Professional,Finance,Education,Public Administration,Administration,96981.0,70975.0,61782.0,49420.0,28707.0,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,6542.0,4606.0,1884.0,1392.0,317.0,Outside of Chicago,Lake View,Near North Side,Lincoln Park,West Town,174094.0,17876.0,15170.0,11097.0,10567.0,,,,,,,,,,,,,,,,7080,,,,,,,,,,6.000649128,1059.0990007611322,7.622000147707823,0.007196683352765129,80.460134138272565,0.07597036167577259,0.724218414550858,0.0006838061541276039,213.303988271654960,0.2014013686334912,34.075946364572701,0.03217446748612139,0.608380061249708,0.0005744317205591636,425.217668253870730,0.40149000985581496,n/a,n/a,249.863509966850870,0.23592082495336503,47.223155142402085,0.04458804616798306,9681.0,6775.0,1600.0,516.0,6394.0,256.0,12178.0,1984.0,18.0,181.0,1785.0,1924.0,53.0,187.0,1684.0,2224.0,179.0,394.0,1651.0,11337.0,6392.0,3469.0,1476.0,26112.0,7522.0,33634.0,25293.0,8341.0,2441.0,25293.0,1691.0,841.0,1618.0,249.0,216.0,422.0,1085.0,2124.0,95.0,10169,975,3221,1625,398,,,,,,,,,,,,,,,,,,
Uptown,63551,56362,56296.0,7030.0,18725.0,13253.0,10706.0,3333.0,1977.0,1272.0,37.527460920997044,30456.0,7468.0,10970.0,5773.0,1629.0,53746.0,50191.0,35626.0,32640.0,2971.0,14565.0,2302.0,29843.0,10382.0,1485.0,14460.0,2817.0,699.0,N/A,12119.0,12675.0,3815.0,627.0,45288.0,4800.0,7414.0,6254.0,2329.0,15315.0,9176.0,9629.0,5794.0,4321.0,3120.0,3293.0,3079.0,45643.93939393939,29236.0,8482.0,20754.0,3292.0,32528.0,1385.0,533.0,627.0,2289.0,27626.0,4.074010595200997,2061.0,5824.0,8051.0,16592.0,,18102.0,9009.0,4397.0,803.0,217.0,1658.0,3780.0,2218.0,775.0,257728.21576763486,26725.0,Professional,Health Care,Accommodation and Food Service,Education,Finance,3677.0,3553.0,3045.0,2567.0,2227.0,12634.0,Health Care,Education,Retail Trade,Accommodation and Food Service,Real Estate,5825.0,1389.0,1095.0,918.0,746.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Uptown,7710.0,6166.0,3721.0,1704.0,1220.0,Outside of Chicago,Uptown,Edgewater,West Ridge,Rogers Park,3952.0,1220.0,672.0,510.0,508.0,,,,,,,,,,,,,,,,7492,,,,,,,,,,5.927515986,1487.3898704918947,84.761704380365359,0.05698687752413818,352.410673175772270,0.23693227994031352,23.782432037096552,0.01598937340431898,69.504128098619319,0.04672892392068907,243.701063998626860,0.16384477858386415,8.770309213545250,0.005896442746813128,340.828506264271140,0.229145372727028,n/a,n/a,355.418417023601930,0.23895444232524019,8.212636299996067,0.005521508827594789,15481.0,9078.0,2842.0,1835.0,9591.0,1171.0,19645.0,6998.0,359.0,1003.0,5636.0,7443.0,760.0,2349.0,4334.0,4297.0,1586.0,1524.0,1187.0,9399.0,6227.0,2696.0,476.0,39772.0,14261.0,54033.0,34412.0,19621.0,8791.0,34412.0,6853.0,1784.0,479.0,827.0,839.0,600.0,1860.0,3122.0,3257.0,26784,12674,13415,8206,2472,,,,,,,,,,,,,,,,,,
