,GEOG,MEDINC,IN_LBFRC,EMP,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,OTHER,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,TOT_POP,TOT_HH,WHITE,HISP,BLACK,ASIAN,2010_POP,2000_POP,YEAR,EMP_RATE,WHITE_PCT,HISP_PCT,BLACK_PCT,ASIAN_PCT,OTHER_PCT,OWN_OCC_HU_PCT,RENT_OCC_HU_PCT,VAC_HU_PCT
37,Lake View,82253.86674598453,74417.0,71976.0,3905.0,1588.0,3380.0,8651.0,39964.0,,26113.0,18883.0,8784.0,2664.0,1108.0,2863.0,19083.0,33511.0,4958.0,99876.0,52594.0,78859.0,8099.0,3320.0,6735.0,94368,94817,2018,0.9671983552145343,0.7895690656413953,0.0810905522848332,0.03324121911169851,0.06743361768593055,0.028665545276142415,0.36283606495037457,0.6371639350496254,0.0942693082861163
38,Lincoln Park,95416.4297896532,45639.0,44037.0,3236.0,3195.0,1668.0,4876.0,22409.0,,15447.0,10574.0,5806.0,2372.0,1239.0,2057.0,13680.0,18728.0,3030.0,67260.0,32408.0,53151.0,4675.0,3134.0,4243.0,64116,64320,2018,0.9648984421218695,0.7902319357716324,0.06950639310139756,0.046595301813856675,0.06308355634849837,0.030582812964614927,0.4221179955566527,0.5778820044433474,0.09349543322636386
39,Lincoln Square,66393.18060735216,26812.0,25161.0,2966.0,419.0,2980.0,3526.0,9747.0,,6478.0,6904.0,4603.0,1119.0,545.0,1643.0,7164.0,11268.0,1217.0,41483.0,18432.0,26554.0,7284.0,1394.0,4608.0,39493,44574,2018,0.9384230941369536,0.6401176385507317,0.1755900007231878,0.03360412699177977,0.11108164790396066,0.03960658583034014,0.388671875,0.611328125,0.06602647569444445
40,Logan Square,63596.751659098845,45324.0,43008.0,4782.0,947.0,6827.0,8513.0,11127.0,,7554.0,13142.0,8612.0,2123.0,826.0,1571.0,10700.0,18257.0,3300.0,73757.0,28957.0,32717.0,33784.0,3542.0,2143.0,72791,82715,2018,0.9489012443738417,0.44357823664194584,0.45804466016784845,0.04802256057052212,0.02905486936833114,0.021299673251352413,0.36951341644507374,0.6304865835549263,0.11396208170735919
41,Lower West Side,39020.14652014652,17799.0,16138.0,1591.0,249.0,3434.0,4348.0,3978.0,,2746.0,6709.0,3189.0,640.0,322.0,368.0,3133.0,8703.0,1770.0,32998.0,11836.0,4955.0,25699.0,1258.0,718.0,35769,44031,2018,0.9066801505702567,0.15016061579489667,0.7788047760470331,0.03812352263773562,0.02175889447845324,0.011152191041881325,0.2647009124704292,0.7352990875295708,0.14954376478540046
42,McKinley Park,43495.57522123893,8088.0,7079.0,1767.0,265.0,2011.0,923.0,610.0,,485.0,2117.0,2233.0,483.0,273.0,246.0,2851.0,2307.0,433.0,16064.0,5158.0,2660.0,10095.0,145.0,2918.0,15612,15962,2018,0.8752472799208705,0.16558764940239043,0.6284238047808764,0.009026394422310758,0.181648406374502,0.015313745019920319,0.5527336176812718,0.4472663823187282,0.08394726638231872
43,Montclare,48626.237623762376,6463.0,5993.0,2727.0,142.0,737.0,552.0,882.0,,748.0,2005.0,1437.0,579.0,270.0,275.0,2762.0,1702.0,575.0,13040.0,4465.0,4052.0,7608.0,584.0,522.0,13426,12646,2018,0.9272783537057094,0.3107361963190184,0.5834355828220859,0.04478527607361963,0.040030674846625765,0.021088957055214724,0.618589025755879,0.38118701007838746,0.12877939529675253
44,Morgan Park,59522.184300341294,10554.0,9382.0,6388.0,396.0,277.0,593.0,1289.0,,746.0,2088.0,3705.0,1872.0,591.0,604.0,5866.0,2212.0,923.0,23035.0,8078.0,6325.0,807.0,15253.0,45.0,22544,25226,2018,0.8889520560924767,0.27458215758628174,0.0350336444540916,0.6621662687215107,0.0019535489472541786,0.02622096809203386,0.7261698440207972,0.2738301559792028,0.11426095568209953
45,Mount Greenwood,91443.9088518843,9784.0,9333.0,6177.0,27.0,40.0,134.0,657.0,,408.0,1734.0,3589.0,882.0,437.0,252.0,5705.0,868.0,477.0,19029.0,6573.0,15730.0,2090.0,589.0,368.0,19093,18820,2018,0.9539043336058871,0.8266330337905302,0.10983236113300751,0.030952756319302117,0.01933890377844343,0.013242944978716696,0.8679446219382322,0.13205537806176784,0.07256960292104062
46,Near North Side,88651.13966651369,59521.0,56550.0,1592.0,1877.0,473.0,1595.0,58414.0,,36406.0,18627.0,7472.0,1152.0,317.0,2191.0,22311.0,32286.0,9377.0,86343.0,54597.0,62243.0,4627.0,7376.0,9906.0,80484,72811,2018,0.950084844004637,0.7208806735925322,0.0535885943272761,0.08542672828138934,0.11472846669677912,0.025375537102023324,0.4086488268586186,0.5913511731413814,0.17174936351814202
47,Near South Side,87812.73692191055,16397.0,15787.0,301.0,1573.0,58.0,306.0,12309.0,,5376.0,7059.0,1742.0,379.0,8.0,651.0,6714.0,6392.0,1458.0,23190.0,13106.0,10433.0,1243.0,5488.0,5375.0,21390,9509,2018,0.9627980728181984,0.4498921949115998,0.05360068995256576,0.23665373005605864,0.23178094006037084,0.028072445019404917,0.5122844498702884,0.4877155501297116,0.11124675721043797
48,Near West Side,75735.76972833117,38477.0,34925.0,1075.0,2701.0,1524.0,3166.0,22323.0,,13390.0,11012.0,4789.0,1357.0,278.0,1558.0,9983.0,18125.0,2718.0,62560.0,28108.0,26071.0,6105.0,18559.0,10267.0,54881,46419,2018,0.9076851105855446,0.4167359335038363,0.09758631713554987,0.2966592071611253,0.16411445012787723,0.024904092071611254,0.35516578909918883,0.6448342109008112,0.09669844884018784
49,New City,30622.79670975323,18715.0,14798.0,3598.0,283.0,6090.0,4058.0,1403.0,,1899.0,6103.0,5461.0,1341.0,668.0,400.0,4484.0,7464.0,3524.0,41098.0,11953.0,4970.0,25261.0,9490.0,977.0,44377,51721,2018,0.7907026449372161,0.12093045890310965,0.6146527811572339,0.2309114798773663,0.023772446347754148,0.009732833714535987,0.3751359491341086,0.6244457458378649,0.2948213837530327
50,North Center,97702.66868076536,21888.0,20953.0,4004.0,560.0,3802.0,3555.0,4279.0,,2825.0,6772.0,4036.0,1632.0,935.0,1292.0,7476.0,7073.0,1651.0,34942.0,14549.0,26996.0,4378.0,713.0,1563.0,31867,31895,2018,0.9572825292397661,0.7725945853128041,0.1252933432545361,0.020405242974071317,0.04473126895999084,0.036975559498597675,0.5138497491236511,0.4861502508763489,0.11347858959378651
51,North Lawndale,24003.02114803625,13015.0,10193.0,1747.0,390.0,4003.0,4962.0,3513.0,,1664.0,5030.0,6075.0,1523.0,336.0,535.0,2843.0,8311.0,3474.0,35423.0,11154.0,796.0,2897.0,31112.0,83.0,35912,41768,2018,0.7831732616212063,0.022471275724811564,0.0817830223301245,0.878299409987861,0.002343110408491658,0.015103181548711288,0.2548861395015241,0.7451138604984758,0.31145777299623456
52,North Park,54387.755102040814,9192.0,8408.0,2106.0,151.0,1064.0,1222.0,2417.0,,1859.0,2397.0,2003.0,547.0,182.0,440.0,3237.0,3138.0,613.0,18743.0,6375.0,9642.0,3092.0,448.0,5121.0,17931,18514,2018,0.9147084421235857,0.5144320546337299,0.16496825481513097,0.023902256842554554,0.2732220028810756,0.02347543082750894,0.5077647058823529,0.49223529411764705,0.09615686274509803
53,Norwood Park,71404.61215932915,19128.0,18007.0,10909.0,201.0,1084.0,757.0,2802.0,,2013.0,5092.0,6501.0,1652.0,504.0,818.0,11432.0,3086.0,1245.0,36164.0,14518.0,29774.0,4225.0,169.0,1178.0,37023,37543,2018,0.9413948138854036,0.823304944143347,0.11682889060944586,0.004673155624377834,0.032573830328503486,0.022619179294325848,0.7874362859898058,0.21256371401019425,0.0857556137208982
54,Oakland,28231.132075471694,3197.0,2518.0,222.0,91.0,117.0,283.0,2418.0,,1097.0,1074.0,720.0,134.0,106.0,36.0,414.0,2446.0,271.0,6474.0,2860.0,125.0,240.0,5949.0,124.0,5918,6110,2018,0.7876133875508289,0.01930800123571208,0.03707136237256719,0.9189063948100092,0.019153537225826384,0.005560704355885079,0.14475524475524476,0.8552447552447553,0.09475524475524476
55,O'Hare,49208.86075949367,7285.0,6681.0,898.0,31.0,352.0,255.0,5110.0,,1980.0,3434.0,1139.0,26.0,65.0,662.0,2686.0,3550.0,409.0,13130.0,6231.0,9664.0,1147.0,233.0,1423.0,12756,11665,2018,0.9170899107755662,0.736024371667936,0.08735719725818736,0.017745620715917745,0.10837776085300838,0.05041888804265042,0.4310704541807094,0.5697319852351147,0.06563954421441182
56,Portage Park,58294.61457233368,37243.0,34296.0,10605.0,268.0,5791.0,4103.0,4019.0,,4010.0,9363.0,7077.0,3202.0,1221.0,1360.0,12809.0,9905.0,2159.0,64517.0,22714.0,31774.0,27575.0,862.0,2946.0,64124,65340,2018,0.9208710361678705,0.4924903513802564,0.42740673000914486,0.01336081962893501,0.04566238355782197,0.021079715423841777,0.5639253323941181,0.4360746676058818,0.09505151008188782
57,Pullman,37165.49295774648,3435.0,2739.0,1024.0,1509.0,283.0,353.0,293.0,,502.0,1526.0,1104.0,273.0,64.0,135.0,1369.0,1598.0,502.0,6620.0,2967.0,633.0,335.0,5474.0,43.0,7325,8921,2018,0.7973799126637554,0.09561933534743203,0.05060422960725076,0.8268882175226586,0.0064954682779456195,0.02039274924471299,0.4614088304684867,0.5385911695315133,0.16919447253117628
58,Riverdale,14286.764705882351,2575.0,1624.0,605.0,1582.0,75.0,106.0,944.0,,419.0,1324.0,1275.0,247.0,47.0,30.0,251.0,2158.0,903.0,7382.0,2409.0,135.0,265.0,6926.0,26.0,6482,9809,2018,0.6306796116504855,0.018287726903278245,0.035898130587916556,0.938228122460038,0.003522080736927662,0.00406393931183961,0.1041926110419261,0.8958073889580739,0.37484433374844334
59,Rogers Park,37549.14809960681,32270.0,29377.0,1665.0,507.0,873.0,2578.0,21896.0,,13956.0,8690.0,3662.0,811.0,414.0,1853.0,5793.0,18465.0,3275.0,55500.0,24258.0,23604.0,12383.0,14455.0,3205.0,54991,63484,2018,0.9103501704369383,0.4252972972972973,0.22311711711711713,0.26045045045045045,0.05774774774774775,0.03338738738738739,0.23880781597823397,0.761192184021766,0.1350070079973617
60,Roseland,37067.43002544529,18605.0,13757.0,10693.0,1335.0,2421.0,1475.0,1883.0,,1723.0,5589.0,6725.0,2606.0,1251.0,547.0,7943.0,6549.0,3402.0,42327.0,14492.0,417.0,396.0,40798.0,169.0,44619,52723,2018,0.7394248857833916,0.009851867602239705,0.009355730384860728,0.9638764854584544,0.003992723320811775,0.012923193233633378,0.5480955009660502,0.45190449903394975,0.23475020701076457
61,South Chicago,28824.167872648337,12597.0,9818.0,4157.0,228.0,3626.0,2870.0,3193.0,,2476.0,4659.0,4921.0,1415.0,619.0,277.0,3912.0,6313.0,3865.0,27601.0,10225.0,672.0,5810.0,20826.0,16.0,31198,38596,2018,0.7793919187108042,0.024346943951306113,0.21049961957900076,0.7545378790623528,0.0005796891416977646,0.01003586826564255,0.38259168704156477,0.6174083129584352,0.37799511002444985
62,South Deering,34077.66990291262,6322.0,4717.0,2678.0,1670.0,596.0,335.0,461.0,,431.0,2159.0,2315.0,670.0,195.0,139.0,2915.0,2097.0,758.0,14635.0,5012.0,781.0,4139.0,9575.0,1.0,15109,16990,2018,0.7461246440999684,0.05336522036214554,0.28281516911513493,0.6542535018790571,6.83293474547318e-05,0.009497779296207721,0.5816041500399042,0.41839584996009577,0.1512370311252993
63,South Lawndale,31766.323024054986,28415.0,25683.0,3781.0,415.0,8020.0,6098.0,2821.0,,2502.0,11002.0,5550.0,1385.0,770.0,280.0,6425.0,11495.0,3289.0,73983.0,17920.0,2545.0,62126.0,8831.0,201.0,79288,91071,2018,0.9038535984515221,0.03439979454739602,0.8397334522795777,0.1193652595866618,0.002716840355216739,0.0037846532311476963,0.35853794642857145,0.6414620535714286,0.18353794642857144
64,South Shore,25259.71093044264,23117.0,18373.0,3683.0,695.0,2466.0,5118.0,17169.0,,10807.0,9783.0,6187.0,1503.0,872.0,793.0,5019.0,17742.0,6391.0,50768.0,22761.0,1467.0,924.0,47326.0,258.0,52010,61556,2018,0.7947830600856512,0.028896155058304444,0.018200441222817523,0.9322013867002836,0.0050819413803971005,0.015620075638197289,0.22050876499275077,0.7794912350072493,0.28078731162954174
65,The Loop,97979.5831561038,23319.0,22051.0,413.0,145.0,73.0,26.0,21443.0,,11111.0,8354.0,2372.0,188.0,75.0,1039.0,7484.0,11088.0,3528.0,35010.0,18572.0,21691.0,2115.0,4003.0,6162.0,29283,16388,2018,0.9456237402976114,0.6195658383319051,0.060411311053984576,0.11433876035418451,0.17600685518423306,0.02967723507569266,0.4029722162395003,0.5970277837604997,0.18996338574197716
66,Uptown,45643.93939393939,35626.0,32640.0,1385.0,533.0,627.0,2289.0,27626.0,,18102.0,9009.0,4397.0,803.0,217.0,1629.0,8482.0,20754.0,3292.0,56296.0,29236.0,30456.0,7468.0,10970.0,5773.0,56362,63551,2018,0.916184808847471,0.5409975841978115,0.13265596134716498,0.1948628676993037,0.10254725024868552,0.028936336507034248,0.29012176768367764,0.7098782323163223,0.11260090299630593
67,Washington Heights,44491.40401146132,13093.0,10653.0,7901.0,168.0,512.0,630.0,1208.0,,1062.0,2384.0,4699.0,1695.0,596.0,572.0,6535.0,2974.0,927.0,27055.0,9509.0,170.0,324.0,25981.0,8.0,26493,29843,2018,0.8136408768043993,0.006283496581038625,0.011975605248567733,0.9603030863056736,0.00029569395675475884,0.021142117907965257,0.6872436638973604,0.3127563361026396,0.09748659165001577
68,Washington Park,23742.1875,4921.0,3607.0,299.0,181.0,421.0,1188.0,3561.0,,1040.0,1976.0,2003.0,512.0,125.0,391.0,653.0,3698.0,1305.0,11868.0,4351.0,48.0,216.0,11199.0,14.0,11717,14146,2018,0.732981101402154,0.004044489383215369,0.01820020222446916,0.9436299292214358,0.0011796427367711494,0.03294573643410853,0.15008044127786715,0.8499195587221329,0.29993105033325673
69,West Elsdon,50792.81183932347,9647.0,8446.0,3891.0,139.0,391.0,568.0,383.0,,223.0,1824.0,2067.0,899.0,372.0,5.0,3641.0,1484.0,260.0,19958.0,5126.0,2845.0,16585.0,213.0,310.0,18109,15921,2018,0.8755053384471857,0.14254935364264956,0.8309950896883456,0.010672412065337209,0.01553261849884758,0.00025052610482012225,0.7103004291845494,0.28950448692937963,0.05072181037846274
70,West Englewood,27222.6821192053,12858.0,8532.0,6402.0,251.0,3913.0,1515.0,867.0,,1078.0,3796.0,5040.0,1886.0,1171.0,409.0,4636.0,5019.0,3316.0,30798.0,9655.0,244.0,1890.0,28249.0,6.0,35505,45282,2018,0.6635557629491368,0.00792259237612832,0.061367621274108705,0.9172348853821677,0.0001948178453146308,0.013280083122280668,0.48016571724495083,0.5198342827550492,0.3434489901605386
71,West Garfield Park,22697.51693002257,5770.0,4687.0,786.0,62.0,2875.0,1906.0,1897.0,,1399.0,2097.0,3028.0,776.0,231.0,113.0,1391.0,3922.0,2219.0,17499.0,5313.0,277.0,363.0,16713.0,33.0,18001,23019,2018,0.8123050259965338,0.01582947597005543,0.02074404251671524,0.9550831476084347,0.0018858220469741129,0.006457511857820447,0.26181065311500096,0.738189346884999,0.4176548089591568
72,West Lawn,50972.85067873303,16702.0,14472.0,6649.0,90.0,1185.0,844.0,876.0,,838.0,2294.0,3775.0,1975.0,821.0,71.0,6434.0,2500.0,769.0,33595.0,8934.0,5008.0,27169.0,1154.0,193.0,33355,29235,2018,0.8664830559214466,0.14906980205387707,0.8087215359428487,0.034350349754427745,0.005744902515255246,0.002113409733591308,0.7201701365569734,0.2798298634430266,0.08607566599507499
73,West Pullman,35410.11235955056,12774.0,9530.0,7679.0,357.0,1920.0,606.0,512.0,,609.0,2926.0,5430.0,1646.0,660.0,213.0,5636.0,3553.0,2083.0,27582.0,9188.0,281.0,1488.0,25530.0,70.0,29651,36649,2018,0.7460466572725849,0.010187803640055108,0.053948227104633456,0.92560365455732,0.0025378870277717354,0.007722427670219708,0.6134087940792338,0.3867000435350457,0.22670875054418807
74,West Ridge,48700.71684587814,37221.0,33803.0,5301.0,1464.0,2790.0,6247.0,12112.0,,7302.0,10003.0,8608.0,1294.0,748.0,2974.0,11703.0,13079.0,3173.0,73723.0,24782.0,31806.0,13366.0,8936.0,16641.0,71942,73199,2018,0.9081701190188335,0.43142574230565767,0.18130027264218765,0.12121047705600695,0.2257233156545447,0.04034019234160303,0.4722379146154467,0.5277620853845533,0.1280364780889355
75,West Town,80895.6386292835,59090.0,55982.0,4105.0,1642.0,5455.0,14070.0,15775.0,,8688.0,19432.0,10034.0,2325.0,608.0,2351.0,14215.0,23522.0,3350.0,85307.0,37737.0,50366.0,22561.0,6565.0,3464.0,82236,87435,2018,0.9474022677271958,0.5904087589529582,0.2644683320243356,0.07695734230485189,0.04060628084447935,0.027559285873374986,0.37668601107666216,0.6233139889233379,0.08877229244508042
76,Woodlawn,24603.305785123965,9204.0,7492.0,962.0,455.0,2046.0,2990.0,5560.0,,3090.0,3701.0,3776.0,1220.0,255.0,499.0,2080.0,7044.0,2918.0,23808.0,9124.0,1921.0,696.0,20029.0,663.0,23740,27086,2018,0.813993915688831,0.08068716397849462,0.029233870967741934,0.8412718413978495,0.027847782258064516,0.02095934139784946,0.22797018851380974,0.7720298114861903,0.31981587023235425
0,Albany Park,58128.20513,29224.0,27098.0,3507.0,175.0,3723.0,3598.0,7221.0,0.0,4182.0,7202.0,4869.0,1516.0,471.0,1520.0,6738.0,9825.0,1677.0,51992.0,16563.0,15608.0,24927.0,2401.0,7536.0,51542,57655,2019,0.927251574048727,0.30020003077396523,0.47943914448376673,0.04618018156639483,0.14494537621172487,0.02923526696414833,0.4068103604419489,0.593189639558051,0.10124977359174063
1,Archer Heights,46632.12435,6561.0,5956.0,1834.0,89.0,1043.0,1135.0,153.0,0.0,325.0,1491.0,1907.0,353.0,210.0,52.0,2110.0,1784.0,391.0,13142.0,3894.0,2213.0,10181.0,115.0,581.0,13393,12644,2019,0.9077884468830971,0.1683914168315325,0.7746918277278952,0.008750570689392787,0.04420940496119312,0.0039567797899863035,0.54185927067283,0.45814072932717,0.10041088854648177
2,Armour Square,26466.21622,6620.0,5849.0,365.0,670.0,883.0,1139.0,2645.0,0.0,1603.0,1843.0,1877.0,222.0,178.0,138.0,1927.0,3280.0,517.0,13455.0,5209.0,1728.0,538.0,1218.0,9832.0,13391,12032,2019,0.8835347432024169,0.12842809364548494,0.03998513563730955,0.09052396878483834,0.7307320698625046,0.010256410256410256,0.36993664810904203,0.6296794010366673,0.09925129583413322
3,Ashburn,66560.12658,22287.0,19383.0,11934.0,121.0,352.0,530.0,675.0,0.0,457.0,2339.0,7225.0,2524.0,1067.0,971.0,10946.0,2036.0,630.0,43792.0,12982.0,4745.0,16924.0,20837.0,315.0,41081,39584,2019,0.8696998250100956,0.10835312385823895,0.38646328096455973,0.47581750091340885,0.00719309462915601,0.022172999634636464,0.8431674626405793,0.15683253735942074,0.048528732090586967
4,Auburn Gresham,31694.19134,20714.0,16330.0,9003.0,366.0,3906.0,3234.0,4076.0,0.0,3705.0,6833.0,6619.0,2295.0,1162.0,514.0,7389.0,9722.0,3503.0,46278.0,17111.0,324.0,862.0,44435.0,143.0,48743,55928,2019,0.7883557014579512,0.007001166861143524,0.018626561216992955,0.9601754613423225,0.003090021176368901,0.011106789403172133,0.4318274793992169,0.5681725206007832,0.2047221085851207
5,Austin,32843.04285,41036.0,34730.0,9793.0,680.0,11465.0,6688.0,8476.0,0.0,6775.0,13795.0,11394.0,3272.0,2012.0,987.0,12886.0,18880.0,5482.0,95260.0,31766.0,4403.0,12398.0,76989.0,483.0,98514,117527,2019,0.8463300516619554,0.04622086920008398,0.13014906571488558,0.8081986143187067,0.005070333823220659,0.010361116943103087,0.4056538437322924,0.5943461562677076,0.17257445067052823
6,Avalon Park,41394.23077,4244.0,3486.0,2697.0,226.0,330.0,499.0,800.0,0.0,1054.0,1069.0,1297.0,707.0,424.0,115.0,2563.0,1315.0,673.0,9985.0,3880.0,61.0,66.0,9705.0,38.0,10185,11147,2019,0.8213949104618284,0.006109163745618428,0.006609914872308463,0.971957936905358,0.0038057085628442665,0.011517275913870806,0.6605670103092783,0.3389175257731959,0.17345360824742267
7,Avondale,51702.6749,21058.0,19896.0,2403.0,410.0,4557.0,4503.0,3219.0,0.0,2917.0,7040.0,3962.0,829.0,361.0,713.0,4934.0,8401.0,1774.0,37368.0,13335.0,12843.0,21491.0,784.0,1537.0,39262,43083,2019,0.9448190711368601,0.3436897880539499,0.5751177478056091,0.02098051809034468,0.04113144936844359,0.01908049668165275,0.3700037495313086,0.6299962504686915,0.1330333708286464
8,Belmont Cragin,47262.93103,40846.0,37066.0,9184.0,497.0,6100.0,5458.0,3076.0,0.0,3510.0,9710.0,6848.0,2828.0,1483.0,719.0,11204.0,10902.0,2273.0,79910.0,22105.0,10745.0,64782.0,2103.0,1562.0,78743,78144,2019,0.907457278558488,0.1344637717432111,0.8106870229007633,0.026317106745088224,0.01954699036415968,0.008997622325115756,0.5068536530196788,0.49319158561411447,0.10282741461207871
9,Beverly,91903.40909,10756.0,10089.0,6230.0,61.0,332.0,254.0,1154.0,0.0,848.0,1565.0,3173.0,1820.0,642.0,521.0,6184.0,1489.0,375.0,20822.0,7673.0,12012.0,1095.0,7031.0,163.0,20034,21992,2019,0.937988099665303,0.5768898280664682,0.052588608202862354,0.3376716934012103,0.007828258572663529,0.025021611756795698,0.8059429167209696,0.19405708327903037,0.0488726704027108
10,Bridgeport,45670.73171,18656.0,17004.0,3876.0,492.0,3342.0,3839.0,2273.0,0.0,2215.0,5337.0,4331.0,1443.0,504.0,279.0,5870.0,6866.0,1093.0,33637.0,12734.0,11315.0,8061.0,848.0,13135.0,31977,33694,2019,0.9114493996569468,0.33638552784136516,0.23964681749264202,0.025210333858548623,0.39049261230192944,0.008294437672800786,0.46097062980995757,0.5391864300298413,0.0858332024501335
11,Brighton Park,40513.36898,20894.0,18601.0,3432.0,276.0,6373.0,3335.0,509.0,0.0,1235.0,6123.0,4900.0,1109.0,574.0,296.0,6094.0,6220.0,1627.0,44813.0,12314.0,3160.0,37301.0,433.0,3623.0,45368,44912,2019,0.890255575763377,0.07051525227054649,0.8323700711847009,0.009662374757324883,0.08084707562537656,0.006605226162051191,0.49488387201559203,0.505116127984408,0.132126035406854
12,Burnside,24940.94488,1116.0,867.0,651.0,50.0,309.0,82.0,223.0,0.0,310.0,352.0,448.0,128.0,77.0,14.0,451.0,514.0,350.0,2254.0,965.0,10.0,33.0,2197.0,0.0,2916,3294,2019,0.7768817204301075,0.0044365572315882874,0.014640638864241348,0.9747116237799468,0.0,0.006211180124223602,0.46735751295336786,0.5326424870466321,0.3626943005181347
13,Calumet Heights,49767.65799,6448.0,5652.0,4565.0,153.0,548.0,557.0,199.0,0.0,295.0,1565.0,2844.0,993.0,347.0,73.0,3922.0,1349.0,773.0,13188.0,5271.0,219.0,457.0,12426.0,13.0,13812,15974,2019,0.8765508684863523,0.016606005459508643,0.03465271458902032,0.9422202001819836,0.0009857446163178648,0.005535335153169548,0.744071333712768,0.25592866628723204,0.14665148928097135
14,Chatham,32596.80135,15255.0,12360.0,5443.0,596.0,1849.0,2492.0,6367.0,0.0,4542.0,5677.0,4795.0,1312.0,422.0,286.0,5332.0,8338.0,3078.0,31120.0,13668.0,509.0,385.0,29829.0,111.0,31028,37275,2019,0.8102261553588987,0.0163560411311054,0.01237146529562982,0.9585154241645244,0.0035668380462724938,0.009190231362467867,0.39010828211881765,0.6100380450687738,0.22519754170324846
